filename,status,flags,num_detections,coverage,convexity,aspect_ratio,thumbnail_path
mango29_bot_u_ver.jpg,ok,coverage_too_small(0.030),1,0.0295,0.9722,1.2,
mango29_fro_u.jpg,ok,coverage_too_small(0.042),1,0.0419,0.9759,1.48,
mango29_fro_u_hor.jpg,ok,coverage_too_small(0.042),1,0.0417,0.9755,1.44,
mango29_fro_u_ver.jpg,ok,coverage_too_small(0.042),1,0.0419,0.9731,1.39,
mango29_sia_u.jpg,ok,coverage_too_small(0.042),1,0.042,0.9707,1.24,
mango29_sia_u_ver.jpg,ok,coverage_too_small(0.042),1,0.0419,0.9713,1.24,
mango29_sib_u.jpg,ok,coverage_too_small(0.046),1,0.0461,0.9742,1.16,
mango29_sib_u_ver.jpg,ok,coverage_too_small(0.046),1,0.0459,0.9778,1.12,
mango29_top_u.jpg,ok,coverage_too_small(0.035),1,0.0347,0.9729,1.22,
mango29_top_u_hor.jpg,ok,coverage_too_small(0.035),1,0.0347,0.973,1.22,
mango29_top_u_ver.jpg,ok,coverage_too_small(0.035),1,0.0346,0.9728,1.22,
mango2_sia_r.jpg,ok,,1,0.0503,0.976,1.15,
mango2_sia_r_ver.jpg,ok,,1,0.0503,0.9763,1.15,
mango2_sib_r.jpg,ok,,1,0.0611,0.9774,1.19,
mango2_sib_r_ver.jpg,ok,,1,0.0611,0.9778,1.19,
mango30_bac_r.jpg,ok,coverage_too_small(0.042),1,0.0423,0.9748,1.36,
mango30_bac_r_hor.jpg,ok,coverage_too_small(0.042),1,0.0425,0.9753,1.36,
mango30_bac_r_ver.jpg,ok,coverage_too_small(0.042),1,0.0421,0.976,1.36,
mango30_bot_r.jpg,ok,coverage_too_small(0.039),1,0.0392,0.9752,1.21,
mango30_bot_r_hor.jpg,ok,coverage_too_small(0.039),1,0.039,0.9747,1.21,
mango30_bot_r_ver.jpg,ok,coverage_too_small(0.039),1,0.0395,0.9727,1.17,
mango30_fro_r.jpg,ok,,1,0.0524,0.9764,1.47,
mango30_fro_r_hor.jpg,ok,,1,0.0522,0.976,1.47,
mango30_fro_r_ver.jpg,ok,,1,0.0521,0.9735,1.5,
mango30_sia_r.jpg,ok,coverage_too_small(0.048),1,0.0482,0.972,1.22,
mango30_sia_r_ver.jpg,ok,coverage_too_small(0.048),1,0.0477,0.9688,1.22,
mango30_sib_r.jpg,ok,,1,0.0577,0.9781,1.2,
mango30_sib_r_ver.jpg,ok,,1,0.0573,0.9755,1.2,
mango30_top_r.jpg,ok,coverage_too_small(0.038),1,0.0382,0.9777,1.14,
mango30_top_r_hor.jpg,ok,coverage_too_small(0.038),1,0.0383,0.9767,1.14,
mango30_top_r_ver.jpg,ok,coverage_too_small(0.038),1,0.0381,0.9749,1.17,
mango31_bac_u.jpg,ok,coverage_too_small(0.029),1,0.0288,0.97,1.43,
mango31_bac_u_hor.jpg,ok,coverage_too_small(0.029),1,0.0287,0.9723,1.55,
mango31_bac_u_ver.jpg,ok,coverage_too_small(0.029),1,0.0289,0.9675,1.48,
mango31_bot_u.jpg,ok,coverage_too_small(0.025),1,0.0246,0.9663,1.22,
mango31_bot_u_hor.jpg,ok,coverage_too_small(0.025),1,0.0247,0.9666,1.22,
mango31_bot_u_ver.jpg,ok,coverage_too_small(0.025),1,0.0246,0.9667,1.22,
mango31_fro_u.jpg,ok,coverage_too_small(0.036),1,0.0362,0.973,1.52,
mango31_fro_u_hor.jpg,ok,coverage_too_small(0.036),1,0.0363,0.9732,1.52,
mango31_fro_u_ver.jpg,ok,coverage_too_small(0.036),1,0.0361,0.9729,1.52,
mango31_sia_u.jpg,ok,,1,0.0552,0.9732,1.21,
mango31_sia_u_ver.jpg,ok,,1,0.0554,0.9717,1.17,
mango31_sib_u.jpg,ok,coverage_too_small(0.042),1,0.0424,0.9671,1.23,
mango31_sib_u_ver.jpg,ok,coverage_too_small(0.043),1,0.0425,0.9696,1.2,
mango31_top_u.jpg,ok,coverage_too_small(0.036),1,0.036,0.9763,1.22,
mango31_top_u_hor.jpg,ok,coverage_too_small(0.036),1,0.036,0.9764,1.22,
mango31_top_u_ver.jpg,ok,coverage_too_small(0.036),1,0.0359,0.976,1.22,
mango32_bot_u.jpg,ok,coverage_too_small(0.027),1,0.0268,0.9695,1.21,
mango32_bot_u_hor.jpg,ok,coverage_too_small(0.027),1,0.027,0.9675,1.21,
mango32_bot_u_ver.jpg,ok,coverage_too_small(0.027),1,0.0272,0.9701,1.21,
mango32_bott_u.jpg,ok,coverage_too_small(0.028),1,0.0278,0.9671,1.25,
mango32_bott_u_hor.jpg,ok,coverage_too_small(0.028),1,0.0276,0.9676,1.25,
mango32_bott_u_ver.jpg,ok,coverage_too_small(0.028),1,0.0277,0.9708,1.21,
mango32_fro_u.jpg,ok,coverage_too_small(0.041),1,0.041,0.9771,1.64,
mango32_fro_u_hor.jpg,ok,coverage_too_small(0.041),1,0.0412,0.9754,1.64,
mango32_fro_u_ver.jpg,ok,coverage_too_small(0.041),1,0.0409,0.9741,1.64,
mango32_sia_u.jpg,ok,coverage_too_small(0.040),1,0.0404,0.97,1.17,
mango32_sia_u_ver.jpg,ok,coverage_too_small(0.040),1,0.0401,0.9722,1.17,
mango32_sib_u.jpg,ok,coverage_too_small(0.033),1,0.0332,0.9698,1.14,
mango32_sib_u_ver.jpg,ok,coverage_too_small(0.033),1,0.0331,0.9697,1.14,
mango32_top_u.jpg,ok,coverage_too_small(0.034),1,0.0336,0.9716,1.19,
mango32_top_u_hor.jpg,ok,coverage_too_small(0.034),1,0.0335,0.973,1.23,
mango32_top_u_ver.jpg,ok,coverage_too_small(0.034),1,0.0336,0.972,1.19,
mango33_bac_r.jpg,ok,coverage_too_small(0.031),1,0.0307,0.9678,1.24,
mango33_bac_r_hor.jpg,ok,coverage_too_small(0.031),1,0.0306,0.9722,1.29,
mango33_bac_r_ver.jpg,ok,coverage_too_small(0.030),1,0.0304,0.9697,1.24,
mango33_bot_r.jpg,ok,coverage_too_small(0.029),1,0.0287,0.967,1.2,
mango33_bot_r_hor.jpg,ok,coverage_too_small(0.029),1,0.0289,0.9681,1.2,
mango33_bot_r_ver.jpg,ok,coverage_too_small(0.029),1,0.0287,0.9701,1.2,
mango33_fro_r.jpg,ok,coverage_too_small(0.036),1,0.0356,0.9704,1.35,
mango33_fro_r_hor.jpg,ok,coverage_too_small(0.036),1,0.0356,0.969,1.35,
mango33_fro_r_ver.jpg,ok,coverage_too_small(0.035),1,0.0351,0.9672,1.35,
mango33_sia_r.jpg,ok,coverage_too_small(0.040),1,0.0404,0.9745,1.06,
mango33_sia_r_ver.jpg,ok,coverage_too_small(0.040),1,0.0405,0.9748,1.06,
mango33_sib_r.jpg,ok,coverage_too_small(0.046),1,0.0457,0.9759,1.12,
mango33_sib_r_ver.jpg,ok,coverage_too_small(0.046),1,0.0456,0.977,1.09,
mango33_top_r.jpg,ok,coverage_too_small(0.035),1,0.0345,0.975,1.11,
mango33_top_r_hor.jpg,ok,coverage_too_small(0.035),1,0.0348,0.9738,1.14,
mango33_top_r_ver.jpg,ok,coverage_too_small(0.034),1,0.0342,0.975,1.11,
mango34_bac_u.jpg,ok,coverage_too_small(0.035),1,0.035,0.9693,1.35,
mango34_bac_u_hor.jpg,ok,coverage_too_small(0.035),1,0.0347,0.9723,1.4,
mango34_bac_u_ver.jpg,ok,coverage_too_small(0.035),1,0.0349,0.973,1.35,
mango34_bot_u.jpg,ok,coverage_too_small(0.042),1,0.0415,0.9747,1.28,
mango34_bot_u_hor.jpg,ok,coverage_too_small(0.041),1,0.0413,0.9758,1.24,
mango34_bot_u_ver.jpg,ok,coverage_too_small(0.041),1,0.0413,0.9743,1.28,
mango34_fro_u.jpg,ok,coverage_too_small(0.045),1,0.0447,0.9744,1.38,
mango34_fro_u_hor.jpg,ok,coverage_too_small(0.045),1,0.0446,0.9754,1.38,
mango34_fro_u_ver.jpg,ok,coverage_too_small(0.045),1,0.0446,0.9738,1.38,
mango34_sia_u.jpg,ok,coverage_too_small(0.048),1,0.0475,0.9716,1.19,
mango34_sia_u_ver.jpg,flagged,boxy_mask(0.075); coverage_too_small(0.047),1,0.0466,0.9742,1.12,audit_flagged/mango34_sia_u_ver.jpg.png
mango34_sib_u.jpg,ok,,1,0.0513,0.9673,1.08,
mango34_sib_u_ver.jpg,ok,,1,0.0508,0.9787,1.09,
mango34_top_u.jpg,ok,coverage_too_small(0.040),1,0.0399,0.9734,1.21,
mango34_top_u_hor.jpg,ok,coverage_too_small(0.040),1,0.0396,0.976,1.17,
mango34_top_u_ver.jpg,ok,coverage_too_small(0.040),1,0.0399,0.9737,1.21,
mango35_bac_u.jpg,ok,coverage_too_small(0.028),1,0.0276,0.9732,1.3,
mango35_bac_u_hor.jpg,ok,coverage_too_small(0.028),1,0.0276,0.9729,1.3,
mango35_bac_u_ver.jpg,ok,coverage_too_small(0.028),1,0.0278,0.9716,1.35,
mango35_bot_u.jpg,ok,coverage_too_small(0.025),1,0.0253,0.9681,1.26,
mango35_bot_u_hor.jpg,ok,coverage_too_small(0.025),1,0.0254,0.9677,1.26,
mango35_bot_u_ver.jpg,ok,coverage_too_small(0.025),1,0.0252,0.9681,1.22,
mango35_fro_u.jpg,ok,coverage_too_small(0.033),1,0.0327,0.9721,1.42,
mango35_fro_u_hor.jpg,ok,coverage_too_small(0.033),1,0.0326,0.9728,1.42,
mango35_fro_u_ver.jpg,ok,coverage_too_small(0.032),1,0.0324,0.971,1.42,
mango35_sia_u.jpg,ok,coverage_too_small(0.027),1,0.0274,0.9685,1.0,
mango35_sia_u_ver.jpg,ok,coverage_too_small(0.027),1,0.0273,0.9712,1.04,
mango35_sib_u.jpg,ok,coverage_too_small(0.039),1,0.0386,0.973,1.03,
mango35_sib_u_ver.jpg,ok,coverage_too_small(0.038),1,0.0382,0.9716,1.07,
mango35_top_u.jpg,ok,coverage_too_small(0.031),1,0.0311,0.9715,1.19,
mango35_top_u_hor.jpg,ok,coverage_too_small(0.031),1,0.0311,0.9718,1.19,
mango35_top_u_ver.jpg,ok,coverage_too_small(0.031),1,0.031,0.9691,1.19,
mango36_bac_r.jpg,ok,,1,0.0663,0.9788,1.37,
mango36_bac_r_hor.jpg,ok,,1,0.0665,0.9763,1.36,
mango36_bac_r_ver.jpg,ok,,1,0.0657,0.9752,1.36,
mango36_bot_r.jpg,ok,coverage_too_small(0.045),1,0.0445,0.9773,1.09,
mango36_bot_r_hor.jpg,ok,coverage_too_small(0.044),1,0.0445,0.9758,1.09,
mango36_bot_r_ver.jpg,ok,coverage_too_small(0.043),1,0.0435,0.9727,1.13,
mango36_fro_r.jpg,ok,,1,0.0502,0.9776,1.0,
mango36_fro_r_hor.jpg,ok,,1,0.0504,0.9734,1.03,
mango36_fro_r_ver.jpg,ok,coverage_too_small(0.050),1,0.0498,0.976,1.03,
mango36_sia_r.jpg,ok,,1,0.0714,0.98,1.23,
mango36_sia_r_ver.jpg,ok,,1,0.0716,0.9802,1.23,
mango36_top_r.jpg,ok,,1,0.0514,0.9783,1.25,
mango36_top_r_hor.jpg,ok,,1,0.0514,0.9782,1.25,
mango36_top_r_ver.jpg,ok,,1,0.051,0.978,1.25,
mango37_bac_r.jpg,ok,coverage_too_small(0.039),1,0.0391,0.9764,1.07,
mango37_bac_r_hor.jpg,ok,coverage_too_small(0.039),1,0.0391,0.9767,1.07,
mango37_bac_r_ver.jpg,ok,coverage_too_small(0.039),1,0.0389,0.9752,1.1,
mango37_bot.jpg,ok,coverage_too_small(0.050),1,0.0497,0.9814,1.03,
mango37_bot_hor.jpg,ok,coverage_too_small(0.050),1,0.0497,0.9803,1.03,
mango37_bot_ver.jpg,ok,coverage_too_small(0.049),1,0.0494,0.9813,1.03,
mango37_fro_r.jpg,ok,coverage_too_small(0.047),1,0.0473,0.9776,1.16,
mango37_fro_r_hor.jpg,ok,coverage_too_small(0.047),1,0.047,0.9793,1.12,
mango37_fro_r_ver.jpg,ok,coverage_too_small(0.047),1,0.0472,0.9776,1.16,
mango37_sia_r.jpg,ok,,1,0.0531,0.9795,1.09,
mango37_sia_r_ver.jpg,ok,,1,0.0526,0.9806,1.06,
mango37_sib_r.jpg,ok,coverage_too_small(0.042),1,0.0415,0.9731,1.17,
mango37_sib_r_ver.jpg,ok,coverage_too_small(0.041),1,0.0414,0.9722,1.13,
mango37_top_r.jpg,ok,coverage_too_small(0.042),1,0.0424,0.9764,1.03,
mango37_top_r_hor.jpg,ok,coverage_too_small(0.043),1,0.0425,0.9761,1.03,
mango37_top_r_ver.jpg,ok,coverage_too_small(0.042),1,0.042,0.9769,1.06,
mango38_bac_r.jpg,ok,,1,0.0603,0.9782,1.26,
mango38_bac_r_hor.jpg,ok,,1,0.0603,0.9787,1.29,
mango38_bac_r_ver.jpg,ok,,1,0.0597,0.9771,1.26,
mango38_bot_r.jpg,ok,coverage_too_small(0.035),1,0.0352,0.9733,1.1,
mango38_bot_r_hor.jpg,ok,coverage_too_small(0.035),1,0.0348,0.9764,1.03,
mango38_bot_r_ver.jpg,ok,coverage_too_small(0.035),1,0.0347,0.9733,1.07,
mango38_fro_r.jpg,ok,coverage_too_small(0.046),1,0.0459,0.9731,1.3,
mango38_fro_r_hor.jpg,ok,coverage_too_small(0.046),1,0.0459,0.9756,1.3,
mango38_fro_r_ver.jpg,ok,coverage_too_small(0.045),1,0.0453,0.9725,1.3,
mango38_sib_r.jpg,ok,,1,0.0644,0.971,1.19,
mango38_sib_r_ver.jpg,ok,,1,0.064,0.9771,1.18,
mango38_top_r.jpg,ok,,1,0.0522,0.9789,1.06,
mango38_top_r_hor.jpg,ok,,1,0.0521,0.9792,1.06,
mango38_top_r_ver.jpg,ok,,1,0.0519,0.9786,1.09,
mango38a_sia_r.jpg,ok,,1,0.0682,0.9758,1.12,
mango38a_sia_r_ver.jpg,ok,,1,0.0671,0.9796,1.1,
mango39_bac_r.jpg,ok,coverage_too_small(0.049),1,0.0487,0.9808,1.3,
mango39_bac_r_hor.jpg,ok,coverage_too_small(0.049),1,0.0487,0.9799,1.3,
mango39_bac_r_ver.jpg,ok,coverage_too_small(0.049),1,0.0485,0.9797,1.33,
mango39_bot_r.jpg,ok,coverage_too_small(0.028),1,0.0276,0.9714,1.08,
mango39_bot_r_hor.jpg,ok,coverage_too_small(0.027),1,0.0274,0.9697,1.04,
mango39_bot_r_ver.jpg,ok,coverage_too_small(0.027),1,0.0275,0.9726,1.08,
mango39_fro_r.jpg,ok,,1,0.0544,0.977,1.37,
mango39_fro_r_hor.jpg,ok,,1,0.0544,0.9805,1.39,
mango39_fro_r_ver.jpg,ok,,1,0.0543,0.9776,1.3,
mango39_sia_r.jpg,ok,,1,0.0588,0.9803,1.11,
mango39_sia_r_ver.jpg,ok,,1,0.0585,0.9816,1.11,
mango39_sib_r.jpg,ok,,1,0.0675,0.9735,1.21,
mango39_sib_r_ver.jpg,ok,,1,0.0668,0.9771,1.18,
mango39_top_r.jpg,ok,coverage_too_small(0.041),1,0.0411,0.9754,1.13,
mango39_top_r_hor.jpg,ok,coverage_too_small(0.041),1,0.0413,0.9739,1.1,
mango39_top_r_ver.jpg,ok,coverage_too_small(0.041),1,0.0411,0.9754,1.13,
mango3_sia_u.jpg,ok,coverage_too_small(0.030),1,0.0298,0.9629,1.28,
mango3_sia_u_ver.jpg,ok,coverage_too_small(0.030),1,0.0295,0.9699,1.19,
mango3_sib_u.jpg,ok,coverage_too_small(0.044),1,0.0435,0.9674,1.27,
mango3_sib_u_ver.jpg,ok,coverage_too_small(0.043),1,0.0429,0.969,1.23,
mango40_bac_r.jpg,ok,,1,0.0512,0.982,1.26,
mango40_bac_r_hor.jpg,ok,,1,0.0511,0.9803,1.22,
mango40_bac_r_ver.jpg,ok,,1,0.0508,0.9814,1.26,
mango40_bot_r.jpg,ok,coverage_too_small(0.026),1,0.0264,0.9597,1.08,
mango40_bot_r_hor.jpg,ok,coverage_too_small(0.027),1,0.0271,0.9655,1.08,
mango40_bot_r_ver.jpg,ok,coverage_too_small(0.026),1,0.0257,0.9669,1.08,
mango40_fro_r.jpg,ok,coverage_too_small(0.047),1,0.0467,0.9798,1.27,
mango40_fro_r_hor.jpg,ok,coverage_too_small(0.047),1,0.0467,0.9794,1.27,
mango40_fro_r_ver.jpg,ok,coverage_too_small(0.046),1,0.0463,0.9799,1.27,
mango40_sia_r.jpg,ok,coverage_too_small(0.038),1,0.0376,0.9767,1.14,
mango40_sia_r_ver.jpg,ok,coverage_too_small(0.037),1,0.037,0.977,1.07,
mango40_sib_r.jpg,ok,,1,0.0525,0.9666,1.06,
mango40_sib_r_ver.jpg,ok,,1,0.0515,0.9771,1.03,
mango40_top_r.jpg,ok,coverage_too_small(0.046),1,0.0463,0.9789,1.12,
mango40_top_r_hor.jpg,ok,coverage_too_small(0.046),1,0.0463,0.9789,1.12,
mango40_top_r_ver.jpg,ok,coverage_too_small(0.046),1,0.0457,0.9819,1.16,
mango41_bac_r.jpg,ok,coverage_too_small(0.046),1,0.0459,0.9784,1.19,
mango41_bac_r_hor.jpg,ok,coverage_too_small(0.046),1,0.046,0.9776,1.19,
mango41_bac_r_ver.jpg,ok,coverage_too_small(0.046),1,0.046,0.9754,1.19,
mango41_bot_r.jpg,ok,coverage_too_small(0.043),1,0.0432,0.9613,1.09,
mango41_bot_r_hor.jpg,ok,coverage_too_small(0.043),1,0.0426,0.958,1.09,
mango41_bot_r_ver.jpg,ok,coverage_too_small(0.043),1,0.043,0.9723,1.06,
mango41_fro_r.jpg,ok,coverage_too_small(0.041),1,0.0415,0.9785,1.13,
mango41_fro_r_hor.jpg,ok,coverage_too_small(0.041),1,0.0413,0.9775,1.13,
mango41_fro_r_ver.jpg,ok,coverage_too_small(0.041),1,0.0408,0.9765,1.13,
mango41_sia_r.jpg,flagged,boxy_mask(0.079); coverage_too_small(0.040),1,0.0397,0.9714,1.03,audit_flagged/mango41_sia_r.jpg.png
mango41_sia_r_ver.jpg,ok,coverage_too_small(0.040),1,0.0395,0.9721,1.0,
mango41_sib_r.jpg,flagged,multi_detection; coverage_too_small(0.037),2,0.0373,0.9699,1.07,audit_flagged/mango41_sib_r.jpg.png
mango41_sib_r_ver.jpg,ok,coverage_too_small(0.037),1,0.0368,0.9702,1.03,
mango41_top_r.jpg,ok,coverage_too_small(0.045),1,0.0455,0.9783,1.09,
mango41_top_r_hor.jpg,ok,coverage_too_small(0.046),1,0.0455,0.9778,1.09,
mango41_top_r_ver.jpg,ok,coverage_too_small(0.046),1,0.0457,0.9755,1.09,
mango42_bac_r.jpg,ok,,1,0.0679,0.9806,1.28,
mango42_bac_r_hor.jpg,ok,,1,0.068,0.9809,1.28,
mango42_bac_r_ver.jpg,ok,,1,0.0677,0.9799,1.28,
mango42_bot_r.jpg,ok,coverage_too_small(0.034),1,0.034,0.9713,1.07,
mango42_bot_r_hor.jpg,ok,coverage_too_small(0.034),1,0.0337,0.9722,1.11,
mango42_bot_r_ver.jpg,flagged,multi_detection; coverage_too_small(0.033),2,0.0335,0.9709,1.11,audit_flagged/mango42_bot_r_ver.jpg.png
mango42_fro_r.jpg,ok,,1,0.0505,0.9763,1.25,
mango42_fro_r_hor.jpg,ok,,1,0.0505,0.9777,1.29,
mango42_fro_r_ver.jpg,ok,coverage_too_small(0.050),1,0.0497,0.9752,1.25,
mango42_sia_r.jpg,ok,,1,0.0666,0.9809,1.1,
mango42_sia_r_ver.jpg,ok,,1,0.0662,0.979,1.07,
mango42_sib_r.jpg,ok,coverage_too_small(0.046),1,0.0463,0.9762,1.16,
mango42_sib_r_ver.jpg,ok,coverage_too_small(0.046),1,0.0457,0.9696,1.16,
mango42_top_r.jpg,ok,coverage_too_small(0.041),1,0.0406,0.9739,1.13,
mango42_top_r_hor.jpg,ok,coverage_too_small(0.040),1,0.0404,0.979,1.14,
mango42_top_r_ver.jpg,ok,coverage_too_small(0.040),1,0.0402,0.9749,1.1,
mango43_bac_u.jpg,ok,,1,0.0704,0.9801,1.24,
mango43_bac_u_hor.jpg,ok,,1,0.0704,0.9791,1.24,
mango43_bac_u_ver.jpg,ok,,1,0.0695,0.9803,1.21,
mango43_bot_u.jpg,ok,coverage_too_small(0.048),1,0.0476,0.9764,1.12,
mango43_bot_u_hor.jpg,ok,coverage_too_small(0.048),1,0.0475,0.9779,1.15,
mango43_bot_u_ver.jpg,ok,coverage_too_small(0.047),1,0.0474,0.9764,1.12,
mango43_fro_u.jpg,ok,,1,0.0558,0.9746,1.26,
mango43_fro_u_hor.jpg,ok,,1,0.0557,0.9699,1.2,
mango43_fro_u_ver.jpg,ok,,1,0.055,0.9751,1.26,
mango43_sia_u.jpg,ok,,1,0.0569,0.9762,1.08,
mango43_sia_u_ver.jpg,ok,,1,0.0562,0.9785,1.05,
mango43_sib_u.jpg,ok,coverage_too_small(0.041),1,0.0408,0.974,1.1,
mango43_sib_u_ver.jpg,ok,coverage_too_small(0.041),1,0.0406,0.9733,1.1,
mango43_top_u.jpg,ok,coverage_too_small(0.041),1,0.041,0.9758,1.13,
mango43_top_u_hor.jpg,ok,coverage_too_small(0.041),1,0.0407,0.9782,1.17,
mango43_top_u_ver.jpg,ok,coverage_too_small(0.041),1,0.0406,0.9749,1.13,
mango44_bac_u.jpg,ok,,1,0.0688,0.9821,1.22,
mango44_bac_u_hor.jpg,ok,,1,0.0683,0.9844,1.25,
mango44_bac_u_ver.jpg,ok,,1,0.0685,0.9806,1.21,
mango44_bot_u.jpg,ok,coverage_too_small(0.037),1,0.0368,0.9667,1.07,
mango44_bot_u_hor.jpg,ok,coverage_too_small(0.037),1,0.0369,0.9734,1.07,
mango44_bot_u_ver.jpg,ok,coverage_too_small(0.036),1,0.0362,0.9655,1.03,
mango44_fro_u.jpg,ok,,1,0.0546,0.9798,1.31,
mango44_fro_u_hor.jpg,ok,,1,0.0549,0.9797,1.34,
mango44_fro_u_ver.jpg,ok,,1,0.0542,0.9813,1.28,
mango44_sia_u.jpg,ok,,1,0.0705,0.9784,1.07,
mango44_sia_u_ver.jpg,ok,,1,0.0702,0.9778,1.07,
mango44_sib_u.jpg,ok,,1,0.0617,0.9776,1.08,
mango44_sib_u_ver.jpg,ok,,1,0.0614,0.9773,1.08,
mango44_top_u.jpg,ok,coverage_too_small(0.036),1,0.0363,0.9757,1.07,
mango44_top_u_hor.jpg,ok,coverage_too_small(0.036),1,0.0364,0.9767,1.07,
mango44_top_u_ver.jpg,flagged,multi_detection; coverage_too_small(0.036),2,0.0361,0.9757,1.07,audit_flagged/mango44_top_u_ver.jpg.png
mango45_bac_u.jpg,ok,,1,0.0699,0.9828,1.27,
mango45_bac_u_hor.jpg,ok,,1,0.0698,0.9828,1.27,
mango45_bac_u_ver.jpg,ok,,1,0.0695,0.9818,1.27,
mango45_bot_u.jpg,ok,,1,0.0516,0.9753,1.09,
mango45_bot_u_hor.jpg,ok,,1,0.0531,0.9777,1.15,
mango45_bot_u_ver.jpg,ok,,1,0.0515,0.9707,1.06,
mango45_fro_u.jpg,ok,,1,0.07,0.98,1.35,
mango45_fro_u_hor.jpg,ok,,1,0.07,0.9779,1.42,
mango45_fro_u_ver.jpg,ok,,1,0.0681,0.9745,1.32,
mango45_sia_u.jpg,ok,coverage_too_small(0.042),1,0.0425,0.9707,1.16,
mango45_sia_u_ver.jpg,ok,coverage_too_small(0.042),1,0.0416,0.9722,1.13,
mango45_sib_u.jpg,ok,,1,0.0644,0.9753,1.18,
mango45_sib_u_ver.jpg,ok,,1,0.0625,0.9787,1.16,
mango45_top_u.jpg,ok,,1,0.0518,0.9771,1.03,
mango45_top_u_hor.jpg,ok,,1,0.0518,0.9756,1.06,
mango45_top_u_ver.jpg,ok,,1,0.0512,0.9791,1.06,
mango4_bot_r.jpg,ok,,1,0.0881,0.986,1.23,
mango4_bot_r_hor.jpg,ok,,1,0.0883,0.986,1.24,
mango4_bot_r_ver.jpg,ok,,1,0.0891,0.9837,1.21,
mango4_sia_r.jpg,ok,coverage_too_small(0.032),1,0.0323,0.9613,1.19,
mango4_sia_r_ver.jpg,ok,coverage_too_small(0.032),1,0.0321,0.9693,1.15,
mango4_sib_r.jpg,ok,coverage_too_small(0.029),1,0.0295,0.9623,1.15,
mango4_sib_r_ver.jpg,ok,coverage_too_small(0.029),1,0.0293,0.9688,1.12,
mango4_top_r.jpg,ok,,1,0.065,0.9827,1.22,
mango4_top_r_hor.jpg,ok,,1,0.0653,0.9813,1.19,
mango4_top_r_ver.jpg,ok,,1,0.0649,0.9824,1.22,
mango5_bot_u.jpg,ok,coverage_too_small(0.035),1,0.0351,0.9723,1.31,
mango5_bot_u_hor.jpg,ok,coverage_too_small(0.035),1,0.0352,0.9721,1.26,
mango5_bot_u_ver.jpg,ok,coverage_too_small(0.035),1,0.0349,0.9762,1.27,
mango5_sia_u.jpg,ok,coverage_too_small(0.026),1,0.0263,0.9474,1.29,
mango5_sia_u_ver.jpg,ok,coverage_too_small(0.026),1,0.0263,0.9656,1.21,
mango5_sib_u.jpg,ok,coverage_too_small(0.023),1,0.0232,0.9585,1.27,
mango5_sib_u_ver.jpg,ok,coverage_too_small(0.023),1,0.0229,0.9637,1.23,
mango5_top_u.jpg,ok,coverage_too_small(0.027),1,0.0265,0.9721,1.32,
mango5_top_u_hor.jpg,ok,coverage_too_small(0.027),1,0.0268,0.9721,1.26,
mango5_top_u_ver.jpg,ok,coverage_too_small(0.027),1,0.0266,0.9704,1.26,
mango6_bot_r.jpg,ok,coverage_too_small(0.027),1,0.0275,0.972,1.12,
mango6_bot_r_hor.jpg,ok,coverage_too_small(0.027),1,0.0274,0.9674,1.16,
mango6_bot_r_ver.jpg,ok,coverage_too_small(0.027),1,0.0274,0.9694,1.12,
mango6_sia_r.jpg,ok,coverage_too_small(0.030),1,0.0299,0.9704,1.07,
mango6_sia_r_ver.jpg,ok,coverage_too_small(0.030),1,0.0297,0.9716,1.04,
mango6_sib_r.jpg,ok,coverage_too_small(0.035),1,0.0349,0.9732,1.07,
mango6_sib_r_ver.jpg,ok,coverage_too_small(0.035),1,0.0346,0.9739,1.03,
mango6_top_r.jpg,ok,coverage_too_small(0.042),1,0.0418,0.9797,1.13,
mango6_top_r_hor.jpg,ok,coverage_too_small(0.042),1,0.0418,0.9802,1.13,
mango6_top_r_ver.jpg,ok,coverage_too_small(0.042),1,0.042,0.9787,1.17,
mango7_bot_r.jpg,ok,,1,0.0669,0.9812,1.24,
mango7_bot_r_hor.jpg,ok,,1,0.067,0.9815,1.24,
mango7_bot_r_ver.jpg,ok,,1,0.067,0.9794,1.27,
mango7_sia_r.jpg,ok,coverage_too_small(0.030),1,0.0295,0.9686,1.04,
mango7_sia_r_ver.jpg,ok,coverage_too_small(0.029),1,0.0293,0.97,1.04,
mango7_sib_r.jpg,ok,coverage_too_small(0.031),1,0.0314,0.9655,1.11,
mango7_sib_r_ver.jpg,ok,coverage_too_small(0.031),1,0.0308,0.968,1.07,
mango7_top_r.jpg,ok,coverage_too_small(0.030),1,0.0303,0.972,1.24,
mango7_top_r_hor.jpg,ok,coverage_too_small(0.030),1,0.0303,0.9693,1.24,
mango7_top_r_ver.jpg,ok,coverage_too_small(0.030),1,0.0302,0.9711,1.24,
mango8_bot_r.jpg,ok,coverage_too_small(0.039),1,0.0386,0.9741,1.1,
mango8_bot_r_hor.jpg,ok,coverage_too_small(0.039),1,0.0386,0.9738,1.1,
mango8_bot_r_ver.jpg,ok,coverage_too_small(0.038),1,0.0381,0.9734,1.07,
mango8_sia_r.jpg,ok,coverage_too_small(0.026),1,0.0264,0.9689,1.08,
mango8_sia_r_ver.jpg,ok,coverage_too_small(0.027),1,0.0268,0.9682,1.12,
mango8_sib_r.jpg,ok,,1,0.0516,0.9641,1.21,
mango8_sib_r_ver.jpg,ok,,1,0.0503,0.9723,1.22,
